EmployeeID,Age,Gender,Department,HoursWorkedPerWeek,SatisfactionScore,PerformanceRating,YearsAtCompany,Promotions,LeftCompany,ProductivityScore
8229,51,Male,Marketing,57,1.52,2,12,2,No,55.1
8230,54,Male,Marketing,49,2.56,3,8,1,No,59.9
8231,49,Female,Marketing,38,3.36,4,9,3,No,60.2
8232,34,Male,Finance,51,2.45,3,7,4,No,60.2
8233,56,Female,IT,48,4.7,1,28,0,No,80.6
8234,56,Female,Marketing,41,2.08,1,28,3,No,49.5
8235,35,Male,HR,39,1.7,2,21,4,No,44.3
8236,28,Female,Marketing,57,1.88,3,6,4,No,58.7
8237,46,Male,Sales,57,1.33,3,29,4,No,53.2
8238,56,Female,HR,55,2.81,4,0,0,Yes,66.6
8239,41,Female,Marketing,20,4.51,2,22,0,Yes,59.1
8240,48,Female,Finance,38,2.22,2,7,0,No,48.8
8241,24,Male,Marketing,45,2.03,4,7,4,No,51.8
8242,36,Male,IT,26,4.35,5,5,1,No,61.7
8243,42,Male,IT,53,2.22,3,22,0,No,59.3
8244,32,Male,Marketing,55,2.91,4,26,4,No,67.6
8245,36,Female,Finance,25,1.12,3,17,3,No,28.7
8246,58,Male,Finance,56,2.15,5,3,4,No,60.7
8247,57,Male,Finance,41,1.52,5,23,0,No,43.9
8248,49,Male,Marketing,28,1.42,4,10,0,No,33.8
8249,38,Male,Marketing,48,2.73,1,19,0,No,60.9
8250,30,Male,Sales,36,2.11,3,23,1,No,46.3
8251,59,Male,IT,32,1.67,1,25,2,No,39.1
8252,38,Female,HR,36,3.05,3,15,1,Yes,55.7
8253,21,Male,HR,29,4.14,2,29,3,No,61.7
8254,59,Female,IT,44,3.94,3,11,0,No,70.2
8255,41,Male,Operations,37,2.0,1,3,2,No,45.9
8256,21,Female,Sales,34,2.05,4,8,3,No,44.3
8257,35,Male,IT,46,3.93,4,0,4,No,71.5
8258,24,Female,Sales,38,3.23,1,5,2,No,58.9
8259,40,Female,Operations,34,3.97,4,0,1,No,63.5
8260,30,Male,Sales,26,1.01,2,27,0,Yes,28.3
8261,43,Male,Finance,59,1.35,2,21,2,No,54.8
8262,54,Male,IT,35,4.21,3,19,3,Yes,66.6
8263,53,Female,HR,43,4.4,3,23,1,No,74.1
8264,54,Female,Marketing,42,2.37,2,28,3,No,53.1
8265,59,Male,Operations,30,4.83,3,7,3,No,69.3
8266,30,Male,Operations,43,2.21,3,12,0,Yes,52.2
8267,40,Female,Marketing,24,4.56,5,24,2,No,62.4
8268,21,Female,IT,58,2.69,2,22,3,No,67.5
8269,33,Female,Marketing,49,3.25,2,28,1,Yes,66.8
8270,21,Male,Sales,35,3.57,3,26,3,Yes,60.2
8271,25,Female,Marketing,39,1.53,4,28,3,No,42.6
8272,36,Female,Sales,48,1.15,1,23,1,No,45.1
8273,35,Male,Sales,36,2.71,2,28,4,No,52.3
8274,48,Male,HR,38,1.64,3,26,3,No,43.0
8275,51,Female,Marketing,45,3.2,3,18,1,Yes,63.5
8276,43,Male,HR,34,2.81,2,25,0,No,51.9
8277,37,Male,Marketing,44,1.49,3,19,2,No,45.7
8278,54,Female,Sales,34,3.66,1,3,1,Yes,60.4
8279,33,Female,Marketing,39,1.08,3,21,1,No,38.1
8280,34,Female,Operations,49,1.51,3,6,2,No,49.4
8281,31,Male,Operations,40,3.8,4,24,1,Yes,66.0
8282,48,Female,HR,54,3.11,3,29,4,No,68.9
8283,52,Male,Finance,25,2.13,3,25,0,No,38.8
8284,55,Female,Operations,56,1.72,3,21,4,No,56.4
8285,51,Male,HR,30,3.57,3,17,3,Yes,56.7
8286,37,Male,Finance,42,1.82,1,9,0,No,47.6
8287,29,Male,IT,58,4.94,4,25,3,No,90.0
8288,30,Female,HR,28,4.48,5,22,2,No,64.4
8289,28,Male,Operations,37,1.53,3,14,1,No,41.2
8290,41,Male,Operations,55,4.44,2,12,1,No,82.9
8291,33,Male,Marketing,59,2.38,3,25,0,No,65.1
8292,25,Male,Finance,55,2.96,3,29,1,No,68.1
8293,26,Female,Operations,47,1.57,1,24,1,Yes,48.6
8294,50,Female,Marketing,38,1.47,4,23,3,Yes,41.3
8295,51,Male,Finance,49,4.46,4,19,4,No,78.9
8296,37,Female,HR,57,3.52,4,17,1,No,75.1
8297,31,Female,HR,34,2.84,4,23,3,No,52.2
8298,40,Female,Marketing,31,1.14,3,21,4,No,33.1
8299,29,Female,HR,21,4.69,3,11,1,No,61.6
8300,22,Male,Marketing,28,2.5,2,14,0,No,44.6
8301,57,Male,Sales,54,2.67,4,7,0,Yes,64.5
8302,21,Male,Finance,20,2.16,3,10,0,Yes,35.6
8303,24,Male,Marketing,50,4.57,3,24,2,No,80.7
8304,56,Female,Finance,47,2.38,3,2,0,No,56.7
8305,45,Male,Sales,56,1.7,3,23,1,Yes,56.2
8306,23,Male,Finance,26,3.0,3,13,1,Yes,48.2
8307,29,Female,Marketing,35,4.13,4,25,0,No,65.8
8308,42,Male,HR,33,2.49,2,7,0,No,48.0
8309,43,Female,Finance,52,3.61,3,20,3,No,72.5
8310,32,Female,Finance,25,2.22,4,5,4,Yes,39.7
8311,30,Male,Operations,40,3.88,1,20,0,Yes,66.8
8312,54,Female,Operations,29,3.67,5,21,3,No,57.0
8313,30,Female,Sales,51,3.72,2,0,1,No,72.9
8314,50,Male,IT,25,3.58,5,25,0,No,53.3
8315,42,Male,HR,21,1.63,4,9,3,Yes,31.0
8316,26,Male,Marketing,58,4.55,4,25,3,No,86.1
8317,22,Female,Sales,46,3.34,2,1,4,No,65.6
8318,50,Male,Marketing,33,2.53,2,7,1,No,48.4
8319,22,Female,Marketing,42,1.69,2,13,4,Yes,46.3
8320,52,Male,Finance,58,4.13,4,0,4,No,81.9
8321,36,Male,Sales,40,3.04,2,24,4,No,58.4
8322,32,Male,Sales,49,1.59,3,6,1,No,50.2
8323,21,Male,Operations,44,4.69,4,0,0,No,77.7
8324,28,Male,HR,43,1.42,3,29,4,No,44.3
8325,33,Male,IT,30,3.1,4,4,2,No,52.0
8326,35,Male,Marketing,54,3.44,3,17,1,No,72.2
8327,28,Female,HR,23,5.0,3,29,3,No,66.1
8328,30,Male,Operations,56,1.56,3,26,3,Yes,54.8
8329,25,Female,HR,55,3.45,4,27,1,No,73.0
8330,39,Female,Marketing,32,2.91,1,16,3,No,51.5
8331,58,Female,Finance,28,2.03,3,16,1,Yes,39.9
8332,31,Female,Finance,47,4.77,5,29,0,No,80.6
8333,40,Male,Marketing,35,4.16,1,12,1,No,66.1
8334,40,Female,Operations,25,4.11,2,20,0,No,58.6
8335,41,Female,Operations,46,4.6,3,3,1,Yes,78.2
8336,38,Female,Sales,29,3.9,4,20,4,No,59.3
8337,30,Female,IT,42,3.03,1,21,2,No,59.7
8338,54,Male,Finance,40,2.57,1,15,0,No,53.7
8339,46,Female,IT,45,3.82,3,16,2,Yes,69.7
8340,50,Male,HR,22,3.41,3,17,3,No,49.5
8341,29,Male,HR,54,3.17,2,1,0,No,69.5
8342,51,Male,Marketing,26,3.36,5,20,3,No,51.8
8343,24,Male,Marketing,46,3.62,3,11,4,Yes,68.4
8344,26,Male,Marketing,52,4.87,3,9,4,No,85.1
8345,34,Male,Operations,23,4.01,3,8,0,No,56.2
8346,24,Female,Finance,45,1.71,5,22,0,No,48.6
8347,46,Male,IT,27,2.87,2,25,2,No,47.6
8348,59,Male,HR,39,3.71,4,3,3,No,64.4
8349,37,Female,IT,36,1.7,2,14,2,No,42.2
8350,39,Male,Finance,24,4.73,3,20,0,No,64.1
8351,26,Male,IT,28,1.31,3,26,2,No,32.7
8352,49,Male,IT,27,3.44,2,22,0,No,53.3
8353,31,Male,Operations,26,4.9,3,29,1,Yes,67.2
8354,36,Male,Marketing,56,3.91,2,9,3,No,78.3
8355,50,Female,Operations,55,3.71,4,8,4,No,75.6
8356,45,Female,Operations,22,4.99,3,27,4,No,65.3
8357,31,Female,IT,27,4.17,3,25,2,No,60.6
8358,27,Male,IT,24,4.88,3,6,4,No,65.6
8359,46,Male,Operations,24,3.8,3,10,1,No,54.8
8360,42,Male,IT,36,3.66,3,28,1,Yes,61.8
8361,45,Male,Operations,46,4.05,3,1,2,No,72.7
8362,39,Male,Sales,59,1.76,2,19,4,No,58.9
8363,51,Female,Operations,58,4.22,2,25,4,Yes,82.8
8364,46,Male,HR,31,4.88,5,28,0,No,70.5
8365,56,Male,HR,47,3.45,2,19,2,No,67.4
8366,43,Male,IT,23,1.05,3,29,0,No,26.6
8367,33,Male,Operations,47,1.29,4,26,1,No,45.8
8368,45,Female,Operations,44,1.94,3,24,2,No,50.2
8369,22,Female,Marketing,55,2.96,3,23,0,No,68.1
8370,22,Male,Marketing,22,2.66,2,15,1,No,42.0
8371,36,Male,Marketing,50,4.92,3,5,4,No,84.2
8372,29,Female,Operations,56,4.78,3,7,2,No,87.0
8373,48,Female,Operations,31,2.57,2,22,0,No,47.4
8374,33,Female,HR,56,4.18,3,23,3,No,81.0
8375,55,Male,Finance,56,3.55,3,28,4,No,74.7
8376,33,Male,IT,23,1.97,4,22,0,Yes,35.8
8377,51,Male,HR,49,4.72,2,17,0,No,81.5
8378,41,Male,Marketing,57,2.04,5,10,2,Yes,60.3
8379,52,Female,HR,57,4.48,5,27,3,No,84.7
8380,54,Male,HR,46,3.55,1,21,4,No,67.7
8381,28,Male,HR,41,3.48,3,3,4,No,63.5
8382,22,Male,Marketing,20,4.35,1,3,2,Yes,57.5
8383,58,Female,Finance,57,2.98,3,9,2,No,69.7
8384,52,Male,Sales,39,4.41,3,21,2,No,71.4
8385,48,Male,IT,37,3.2,3,15,3,No,57.9
8386,57,Female,IT,25,4.94,1,23,2,No,66.9
8387,21,Male,HR,31,3.64,3,20,3,No,58.1
8388,30,Male,Finance,36,2.5,4,29,3,No,50.2
8389,24,Male,Marketing,41,4.05,3,2,1,No,69.2
8390,55,Female,Sales,37,3.04,3,11,2,No,56.3
8391,30,Female,Sales,29,4.22,1,16,2,Yes,62.5
8392,31,Female,HR,43,4.33,3,4,4,No,73.4
8393,34,Female,HR,39,3.47,3,2,2,No,62.0
8394,58,Female,Marketing,31,4.49,4,15,3,Yes,66.6
8395,32,Female,Marketing,23,2.61,1,18,2,No,42.2
8396,37,Male,Operations,24,1.23,3,3,0,No,29.1
8397,36,Female,Marketing,45,3.65,3,8,4,No,68.0
8398,55,Male,HR,55,4.06,4,3,0,No,79.1
8399,22,Female,Finance,35,1.29,4,20,3,No,37.4
8400,31,Female,HR,24,4.08,5,9,0,No,57.6
8401,23,Male,HR,45,3.56,4,20,3,No,67.1
8402,49,Male,Sales,38,1.47,3,16,4,No,41.3
8403,38,Male,Marketing,25,3.16,5,15,1,No,49.1
8404,40,Male,IT,43,1.43,2,6,0,No,44.4
8405,34,Male,Marketing,50,2.29,1,14,4,No,57.9
8406,54,Male,Operations,50,4.22,2,17,1,No,77.2
8407,51,Male,Finance,26,1.4,3,5,3,Yes,32.2
8408,38,Female,Finance,29,2.84,4,29,3,No,48.7
8409,50,Male,Marketing,58,3.42,3,14,1,No,74.8
8410,45,Male,Marketing,41,4.76,4,10,4,No,76.3
8411,39,Male,HR,33,3.95,4,19,1,No,62.6
8412,28,Female,IT,47,1.56,4,29,0,Yes,48.5
8413,48,Male,HR,41,4.88,2,4,1,No,77.5
8414,28,Male,Sales,51,2.91,3,15,2,Yes,64.8
8415,51,Female,Sales,30,2.48,4,11,0,No,45.8
8416,23,Male,Finance,33,1.51,2,20,4,Yes,38.2
8417,23,Male,Finance,50,4.73,4,3,0,No,82.3
8418,42,Male,IT,23,3.34,4,29,3,No,49.5
8419,37,Female,Finance,41,4.95,2,1,3,No,78.2
8420,56,Female,Operations,48,1.7,2,27,3,No,50.6
8421,37,Female,Sales,54,3.18,2,15,0,No,69.6
8422,34,Male,IT,32,1.44,4,7,3,No,36.8
8423,29,Female,Sales,39,3.1,2,16,4,No,58.3
8424,50,Male,Marketing,38,4.56,3,8,4,Yes,72.2
8425,41,Male,Marketing,34,1.44,1,5,0,No,38.2
8426,32,Male,IT,45,2.08,3,3,1,Yes,52.3
8427,57,Female,HR,39,3.73,2,21,1,No,64.6
8428,52,Male,Operations,55,1.31,3,26,4,No,51.6
8429,31,Female,Operations,25,2.82,3,24,0,No,45.7
8430,40,Female,Finance,34,2.33,3,12,4,No,47.1
8431,55,Male,IT,23,4.35,3,13,3,No,59.6
8432,31,Male,Operations,25,1.2,4,11,3,Yes,29.5
8433,28,Male,Finance,21,4.45,4,27,4,Yes,59.2
8434,24,Male,Sales,55,3.81,4,24,3,No,76.6
8435,47,Male,HR,34,2.19,2,2,2,No,45.7
8436,58,Female,Finance,31,1.79,2,28,2,Yes,39.6
8437,50,Male,Marketing,59,4.8,3,14,2,No,89.3
8438,47,Female,Marketing,26,3.22,4,14,1,No,50.4
8439,41,Male,Sales,41,2.38,2,14,1,Yes,52.5
8440,40,Female,IT,27,1.18,2,14,0,No,30.7
8441,24,Female,Finance,30,1.66,4,7,1,No,37.6
8442,31,Female,Sales,21,3.39,3,16,4,No,48.6
8443,33,Female,Marketing,49,3.05,3,24,0,No,64.8
8444,29,Male,Marketing,23,4.03,3,22,0,No,56.4
8445,24,Male,Marketing,44,4.34,3,13,4,No,74.2
8446,32,Female,HR,40,2.59,4,25,2,Yes,53.9
8447,29,Female,HR,44,1.4,4,22,1,Yes,44.8
8448,33,Female,Marketing,28,4.17,5,5,0,Yes,61.3
8449,46,Male,Operations,27,3.21,1,16,2,No,51.0
8450,58,Male,IT,24,4.92,3,28,3,No,66.0
8451,33,Male,HR,47,4.19,1,1,2,Yes,74.8
8452,59,Female,Finance,21,2.32,5,10,2,No,37.9
8453,48,Female,HR,40,2.71,3,15,1,No,55.1
8454,39,Female,Finance,27,1.94,5,18,3,No,38.3
8455,44,Male,HR,53,3.05,2,16,0,No,67.6
8456,39,Female,Marketing,42,3.84,2,20,4,No,67.8
8457,33,Female,Finance,34,3.45,5,26,0,No,58.3
8458,33,Male,IT,46,2.37,5,20,1,No,55.9
8459,48,Female,HR,21,4.29,4,5,0,No,57.6
8460,22,Male,HR,47,1.42,2,13,1,No,47.1
8461,30,Male,Marketing,30,1.57,2,12,1,No,36.7
8462,42,Male,Finance,40,2.62,4,22,0,No,54.2
8463,33,Female,Operations,51,3.81,3,25,4,No,73.8
8464,29,Female,Marketing,51,3.78,4,24,4,No,73.5
8465,53,Female,Finance,26,2.47,2,28,0,No,42.9
8466,34,Female,HR,41,3.79,2,6,3,No,66.6
8467,40,Male,HR,33,1.24,4,12,2,No,35.5
8468,35,Female,HR,32,2.16,2,5,4,No,44.0
8469,52,Male,HR,40,3.78,3,28,1,No,65.8
8470,53,Female,Sales,41,1.74,3,24,4,No,46.1
8471,37,Male,HR,53,1.85,3,1,3,No,55.6
8472,44,Female,HR,29,1.35,3,21,0,No,33.8
8473,50,Female,Operations,20,2.46,4,4,3,No,38.6
8474,33,Female,Operations,20,4.3,3,11,2,No,57.0
8475,36,Female,Finance,43,4.35,1,14,4,Yes,73.6
8476,22,Male,HR,22,4.45,1,5,1,No,59.9
8477,37,Female,HR,50,1.15,5,25,1,No,46.5
8478,52,Male,Finance,32,4.97,3,0,3,No,72.1
8479,28,Female,HR,23,3.01,3,10,0,No,46.2
8480,23,Female,HR,42,4.49,4,20,2,Yes,74.3
8481,32,Male,Marketing,25,4.62,4,11,0,No,63.7
8482,40,Female,Sales,53,3.06,2,23,4,No,67.7
8483,36,Female,Finance,37,1.2,1,2,3,No,37.9
8484,34,Female,Marketing,55,3.39,5,29,3,Yes,72.4
8485,36,Female,Operations,45,2.34,3,18,1,Yes,54.9
8486,53,Male,IT,52,1.83,3,12,4,No,54.7
8487,50,Male,IT,52,1.73,5,28,1,Yes,53.7
8488,32,Male,Operations,44,3.24,3,10,0,Yes,63.2
8489,35,Female,Sales,36,1.42,4,22,3,No,39.4
8490,38,Female,IT,22,4.29,3,6,3,No,58.3
8491,48,Male,Sales,41,1.91,3,11,2,Yes,47.8
8492,43,Female,IT,54,3.2,3,17,0,No,69.8
8493,34,Female,IT,23,1.5,1,28,4,No,31.1
8494,50,Male,Marketing,47,4.44,4,15,2,No,77.3
8495,53,Male,IT,32,3.77,5,7,3,No,60.1
8496,35,Male,Operations,49,1.83,3,20,4,Yes,52.6
8497,27,Male,Sales,31,3.86,3,24,1,No,60.3
8498,35,Male,HR,22,1.33,3,12,0,No,28.7
8499,58,Male,HR,40,4.09,4,16,1,No,68.9
8500,31,Female,HR,59,2.96,4,26,3,No,70.9
8501,49,Male,Sales,20,1.48,4,3,2,Yes,28.8
8502,51,Male,Sales,37,3.2,4,23,1,No,57.9
8503,45,Male,HR,32,1.8,2,8,3,No,40.4
8504,44,Male,Operations,26,3.69,2,8,1,Yes,55.1
8505,39,Male,IT,32,3.83,3,9,0,No,60.7
8506,22,Male,HR,36,4.04,3,10,1,No,65.6
8507,42,Female,Finance,51,4.58,3,0,0,No,81.5
8508,40,Female,Sales,48,3.62,2,16,0,No,69.8
8509,53,Male,Finance,49,2.97,1,6,4,No,64.0
8510,28,Female,Finance,30,4.42,2,10,2,Yes,65.2
8511,45,Male,Sales,33,4.6,2,12,1,No,69.1
8512,29,Male,HR,29,4.13,5,27,3,No,61.6
8513,54,Female,Operations,27,4.77,4,5,4,No,66.6
8514,43,Female,Marketing,50,4.92,2,29,2,No,84.2
8515,25,Female,Finance,25,2.01,3,22,4,Yes,37.6
8516,45,Male,HR,38,1.73,3,7,1,No,43.9
8517,28,Female,Marketing,38,2.79,5,26,1,No,54.5
8518,36,Male,Finance,31,4.99,2,21,1,No,71.6
8519,35,Male,HR,58,1.35,2,9,2,No,54.1
8520,21,Male,Finance,37,3.85,3,13,4,Yes,64.4
8521,42,Female,HR,22,4.4,4,25,3,No,59.4
8522,23,Female,Operations,28,4.99,2,11,4,No,69.5
8523,58,Male,IT,25,3.48,2,25,2,No,52.3
8524,34,Male,IT,20,2.52,2,22,0,No,39.2
8525,56,Female,Sales,59,1.67,3,10,0,No,58.0
8526,38,Female,Marketing,48,4.93,3,6,0,No,82.9
8527,38,Male,Finance,54,4.7,4,22,3,No,84.8
8528,23,Female,Finance,54,4.22,5,12,2,No,80.0
8529,30,Male,HR,49,4.78,3,29,2,No,82.1
8530,59,Female,Marketing,54,1.24,4,1,0,No,50.2
8531,21,Male,Finance,58,3.53,1,2,2,No,75.9
8532,47,Male,Marketing,41,2.1,3,25,2,Yes,49.7
8533,47,Female,Marketing,47,4.06,4,24,1,Yes,73.5
8534,31,Female,IT,37,1.38,3,0,3,No,39.7
8535,25,Male,Finance,51,2.03,2,28,2,No,56.0
8536,27,Male,Finance,24,4.4,2,23,0,Yes,60.8
8537,39,Male,Sales,53,4.0,3,22,4,No,77.1
8538,49,Male,Marketing,50,4.97,4,5,4,Yes,84.7
8539,35,Female,HR,52,3.58,4,0,3,No,72.2
8540,55,Male,IT,23,2.21,1,24,2,No,38.2
8541,57,Female,Sales,33,3.19,3,1,1,No,55.0
8542,32,Male,IT,34,4.78,4,9,2,Yes,71.6
8543,50,Female,HR,39,3.61,3,11,0,No,63.4
8544,40,Male,Sales,39,4.53,1,4,2,No,72.6
8545,57,Male,IT,54,1.09,4,8,4,No,48.7
8546,23,Male,HR,23,2.48,5,11,4,No,40.9
8547,29,Female,Operations,37,4.74,3,7,3,No,73.3
8548,59,Male,Sales,43,1.16,3,9,0,No,41.7
8549,46,Male,HR,46,3.08,3,13,3,Yes,63.0
8550,22,Female,Sales,52,2.39,5,19,2,No,60.3
8551,43,Female,Finance,44,3.58,4,14,1,No,66.6
8552,43,Female,Finance,24,1.65,4,7,3,No,33.3
8553,41,Male,IT,37,3.61,2,8,4,Yes,62.0
8554,36,Male,Marketing,39,4.97,4,27,0,No,77.0
8555,29,Female,Operations,54,2.08,3,26,2,No,58.6
8556,33,Male,Marketing,25,2.85,5,4,0,No,46.0
8557,48,Male,HR,46,1.12,3,0,0,No,43.4
8558,47,Male,Sales,47,2.74,4,10,0,No,60.3
8559,37,Female,Finance,30,2.62,2,21,4,Yes,47.2
8560,58,Male,Marketing,28,3.26,4,3,1,No,52.2
8561,56,Female,Finance,47,2.03,2,5,3,No,53.2
8562,21,Male,Operations,38,2.31,2,16,4,No,49.7
8563,38,Female,HR,58,3.44,3,3,1,No,75.0
8564,29,Female,Operations,40,4.63,3,4,2,Yes,74.3
8565,33,Male,Operations,50,1.94,3,21,3,No,54.4
8566,35,Male,HR,26,3.71,1,13,1,No,55.3
8567,24,Female,Sales,56,3.1,2,20,2,No,70.2
8568,53,Male,Operations,44,1.42,2,17,3,No,45.0
8569,44,Female,Marketing,47,3.26,3,2,2,No,65.5
8570,56,Female,HR,55,3.84,3,20,4,No,76.9
8571,30,Female,HR,36,3.39,3,10,2,No,59.1
8572,56,Male,Finance,45,1.42,5,14,0,No,45.7
8573,40,Male,IT,47,4.42,1,6,4,Yes,77.1
8574,31,Female,Operations,56,1.16,2,3,2,No,50.8
8575,32,Male,Marketing,36,1.94,3,26,4,No,44.6
8576,38,Female,Sales,36,3.46,4,5,3,No,59.8
8577,50,Female,Operations,52,1.87,1,24,0,No,55.1
8578,57,Male,Sales,53,1.41,4,9,0,No,51.2
8579,40,Male,Finance,42,3.05,3,6,2,No,59.9
8580,45,Male,Operations,49,3.89,4,2,3,No,73.2
8581,32,Female,Sales,46,2.64,5,14,4,No,58.6
8582,41,Male,Operations,28,3.79,2,26,2,No,57.5
8583,45,Male,HR,39,4.44,3,20,1,Yes,71.7
8584,31,Female,Operations,42,4.84,4,24,2,No,77.8
8585,29,Male,Marketing,38,1.93,4,15,1,Yes,45.9
8586,45,Male,Operations,56,3.42,3,20,0,Yes,73.4
8587,55,Male,Sales,23,2.07,5,2,2,No,36.8
8588,52,Female,Marketing,32,4.48,4,23,2,No,67.2
8589,34,Male,Sales,57,4.56,3,22,0,No,85.5
8590,21,Male,IT,31,2.29,1,11,4,No,44.6
8591,37,Female,IT,28,3.58,3,4,2,No,55.4
8592,45,Male,Marketing,34,4.55,3,4,3,No,69.3
8593,28,Female,IT,40,3.03,3,0,0,No,58.3
8594,25,Male,IT,34,3.88,5,23,4,No,62.6
8595,25,Male,HR,24,4.2,5,5,0,No,58.8
8596,55,Male,Sales,24,4.49,3,14,0,No,61.7
8597,39,Female,IT,44,3.06,3,20,4,Yes,61.4
8598,43,Male,Marketing,43,4.77,4,12,4,Yes,77.8
8599,29,Male,HR,56,3.52,4,6,4,No,74.4
8600,50,Male,IT,50,1.61,2,17,3,No,51.1
8601,36,Male,Operations,53,3.45,3,18,1,Yes,71.6
8602,53,Male,Marketing,33,2.19,5,24,0,No,45.0
8603,22,Female,Sales,46,2.49,3,20,2,Yes,57.1
8604,34,Male,Operations,23,4.24,3,5,1,Yes,58.5
8605,21,Female,IT,42,4.89,4,7,2,No,78.3
8606,46,Male,Marketing,57,4.48,3,29,2,No,84.7
8607,45,Male,Operations,24,2.3,5,2,2,No,39.8
8608,36,Female,Marketing,46,2.81,5,16,3,No,60.3
8609,35,Male,Finance,33,4.93,3,13,3,No,72.4
8610,46,Male,Operations,26,4.69,1,28,1,No,65.1
8611,36,Female,Marketing,37,4.91,3,19,4,No,75.0
8612,34,Female,Operations,51,2.73,2,13,3,No,63.0
8613,49,Male,Finance,21,4.2,2,1,0,No,56.7
8614,44,Female,Sales,39,4.48,4,24,1,No,72.1
8615,35,Female,Sales,48,1.18,4,3,0,No,45.4
8616,39,Male,HR,45,2.06,1,8,2,No,52.1
8617,28,Female,Operations,57,4.53,5,22,0,Yes,85.2
8618,54,Male,Finance,20,2.55,5,15,3,Yes,39.5
8619,22,Male,Marketing,24,2.11,5,22,0,Yes,37.9
8620,47,Male,HR,33,2.09,4,0,2,No,44.0
8621,30,Female,Operations,44,2.5,1,1,2,Yes,55.8
8622,55,Male,HR,28,1.98,3,22,3,No,39.4
8623,43,Male,Operations,49,1.01,1,11,1,No,44.4
8624,28,Female,Sales,38,1.69,4,15,4,No,43.5
8625,48,Female,Marketing,59,4.53,2,20,1,No,86.6
8626,43,Female,Finance,27,1.3,5,22,4,No,31.9
8627,24,Male,Sales,35,2.65,5,14,3,No,51.0
8628,34,Male,HR,27,2.83,3,18,3,No,47.2
8629,49,Male,IT,42,4.11,4,23,3,No,70.5
8630,21,Female,HR,28,2.01,4,19,2,Yes,39.7
8631,24,Male,IT,51,2.24,3,23,1,No,58.1
8632,52,Female,Operations,56,1.06,3,5,4,No,49.8
8633,53,Male,Sales,53,4.61,2,24,1,No,83.2
8634,46,Female,Operations,37,3.74,5,21,4,No,63.3
8635,37,Female,Finance,34,2.05,5,19,0,No,44.3
8636,59,Female,Marketing,34,4.55,3,18,1,No,69.3
8637,43,Male,IT,48,1.35,3,14,0,No,47.1
8638,52,Female,Marketing,42,2.47,3,29,3,No,54.1
8639,35,Male,Operations,42,3.25,1,3,2,No,61.9
8640,33,Male,Sales,20,3.02,2,15,2,No,44.2
8641,22,Male,Sales,41,3.62,2,10,1,No,64.9
8642,39,Female,Operations,26,2.19,3,6,0,No,40.1
8643,44,Male,Operations,51,4.03,2,23,0,No,76.0
8644,44,Female,Sales,47,2.62,4,1,4,Yes,59.1
8645,31,Male,Finance,51,1.5,3,24,1,Yes,50.7
8646,42,Male,IT,52,3.96,4,6,1,No,76.0
8647,35,Male,Marketing,32,4.65,3,22,0,No,68.9
8648,30,Female,HR,47,2.46,3,28,0,Yes,57.5
8649,47,Male,Operations,28,3.36,4,11,2,No,53.2
8650,29,Female,Operations,22,3.75,4,25,1,No,52.9
8651,48,Male,Sales,36,4.33,1,13,2,No,68.5
8652,21,Female,Marketing,53,1.79,3,14,3,No,55.0
8653,37,Male,Marketing,51,3.28,3,19,3,No,68.5
8654,51,Male,Finance,28,3.96,3,6,0,No,59.2
8655,30,Female,IT,20,1.8,4,17,4,Yes,32.0
8656,57,Female,Finance,39,2.89,1,10,0,No,56.2
8657,49,Male,Finance,24,2.86,1,9,1,No,45.4
8658,38,Female,Marketing,59,4.36,1,13,0,No,84.9
8659,58,Male,IT,40,4.11,4,29,2,No,69.1
8660,59,Female,IT,24,1.93,3,2,0,No,36.1
8661,26,Male,IT,23,1.93,3,17,2,No,35.4
8662,32,Male,Sales,27,3.89,3,11,3,Yes,57.8
8663,34,Male,IT,44,3.96,2,20,2,Yes,70.4
8664,30,Female,Marketing,26,1.72,1,0,1,No,35.4
8665,40,Female,Sales,56,2.64,5,29,0,No,65.6
8666,35,Male,HR,51,4.3,2,12,1,Yes,78.7
8667,51,Female,Operations,36,1.32,4,1,2,No,38.4
8668,27,Male,Finance,47,2.5,5,14,2,Yes,57.9
8669,30,Female,IT,25,3.58,3,10,2,No,53.3
8670,30,Male,HR,55,4.08,3,5,2,No,79.3
8671,59,Female,IT,21,3.61,4,5,2,No,50.8
8672,48,Male,Finance,50,2.59,1,27,0,No,60.9
8673,50,Male,Marketing,20,4.97,5,23,4,No,63.7
8674,57,Female,Marketing,22,1.17,3,24,1,No,27.1
8675,23,Female,Finance,32,2.98,3,24,3,No,52.2
8676,35,Female,HR,50,3.04,2,22,3,Yes,65.4
8677,41,Female,Sales,48,1.96,5,11,1,No,53.2
8678,57,Female,Operations,52,3.23,4,15,0,Yes,68.7
8679,32,Male,Operations,29,1.88,4,15,1,No,39.1
8680,24,Male,Operations,57,2.77,5,9,2,No,67.6
8681,29,Female,Sales,28,2.73,5,16,4,No,46.9
8682,59,Female,IT,20,4.09,2,19,1,Yes,54.9
8683,48,Female,Finance,56,4.77,4,22,0,No,86.9
8684,43,Female,Finance,51,1.81,4,1,2,No,53.8
8685,42,Female,Sales,52,4.97,3,27,1,No,86.1
8686,44,Female,HR,21,4.76,2,24,1,No,62.3
8687,46,Male,Operations,21,1.45,5,12,2,Yes,29.2
